,Images,Labels
30,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_67.jpg,NoShip
31,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_633.jpg,NoShip
32,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_627.jpg,NoShip
33,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_73.jpg,NoShip
34,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_141.jpg,NoShip
35,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_169.jpg,NoShip
36,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1578.jpg,NoShip
37,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_196.jpg,NoShip
38,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_828.jpg,NoShip
39,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1593.jpg,NoShip
40,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1587.jpg,NoShip
41,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_182.jpg,NoShip
42,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_98.jpg,NoShip
43,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_814.jpg,NoShip
44,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_948.jpg,NoShip
45,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_790.jpg,NoShip
46,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_960.jpg,NoShip
47,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_974.jpg,NoShip
48,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1626.jpg,NoShip
49,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_223.jpg,NoShip
50,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_237.jpg,NoShip
51,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1618.jpg,NoShip
52,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_209.jpg,NoShip
53,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_221.jpg,NoShip
54,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1624.jpg,NoShip
55,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1630.jpg,NoShip
56,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_235.jpg,NoShip
57,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_962.jpg,NoShip
58,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_976.jpg,NoShip
59,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_786.jpg,NoShip
60,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_745.jpg,NoShip
61,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_989.jpg,NoShip
62,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_751.jpg,NoShip
63,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_816.jpg,NoShip
64,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1591.jpg,NoShip
65,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_194.jpg,NoShip
66,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_180.jpg,NoShip
67,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1585.jpg,NoShip
68,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_59.jpg,NoShip
69,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_619.jpg,NoShip
70,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_631.jpg,NoShip
71,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_65.jpg,NoShip
72,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_157.jpg,NoShip
73,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_143.jpg,NoShip
74,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_71.jpg,NoShip
75,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_625.jpg,NoShip
76,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1036.jpg,NoShip
77,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_433.jpg,NoShip
78,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1744.jpg,NoShip
79,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1745.jpg,NoShip
80,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1037.jpg,NoShip
81,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_432.jpg,NoShip
82,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_142.jpg,NoShip
83,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_624.jpg,NoShip
84,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_70.jpg,NoShip
85,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_64.jpg,NoShip
86,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_630.jpg,NoShip
87,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_156.jpg,NoShip
88,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_618.jpg,NoShip
89,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_58.jpg,NoShip
90,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_181.jpg,NoShip
91,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1584.jpg,NoShip
92,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1590.jpg,NoShip
93,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_195.jpg,NoShip
94,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_817.jpg,NoShip
95,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_988.jpg,NoShip
96,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_744.jpg,NoShip
97,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_787.jpg,NoShip
98,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_977.jpg,NoShip
99,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_963.jpg,NoShip
100,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1631.jpg,NoShip
101,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_234.jpg,NoShip
102,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_220.jpg,NoShip
103,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1625.jpg,NoShip
104,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_208.jpg,NoShip
105,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1619.jpg,NoShip
106,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1621.jpg,NoShip
107,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_224.jpg,NoShip
108,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_230.jpg,NoShip
109,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_218.jpg,NoShip
110,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_967.jpg,NoShip
111,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_973.jpg,NoShip
112,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_998.jpg,NoShip
113,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1437.jpg,NoShip
114,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_191.jpg,NoShip
115,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1580.jpg,NoShip
116,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_185.jpg,NoShip
117,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_813.jpg,NoShip
118,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_152.jpg,NoShip
119,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_634.jpg,NoShip
120,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_60.jpg,NoShip
121,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_74.jpg,NoShip
122,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_620.jpg,NoShip
123,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_146.jpg,NoShip
124,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_48.jpg,NoShip
125,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1755.jpg,NoShip
126,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1741.jpg,NoShip
127,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1740.jpg,NoShip
128,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_437.jpg,NoShip
129,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_609.jpg,NoShip
130,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_621.jpg,NoShip
131,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_75.jpg,NoShip
132,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_147.jpg,NoShip
133,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_153.jpg,NoShip
134,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_61.jpg,NoShip
135,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_635.jpg,NoShip
136,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_812.jpg,NoShip
137,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1581.jpg,NoShip
138,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_184.jpg,NoShip
139,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_190.jpg,NoShip
140,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_999.jpg,NoShip
141,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_972.jpg,NoShip
142,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_966.jpg,NoShip
143,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1608.jpg,NoShip
144,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_219.jpg,NoShip
145,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_231.jpg,NoShip
146,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1620.jpg,NoShip
147,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_225.jpg,NoShip
148,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1636.jpg,NoShip
149,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_233.jpg,NoShip
150,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_227.jpg,NoShip
151,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1622.jpg,NoShip
152,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_958.jpg,NoShip
153,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_970.jpg,NoShip
154,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_964.jpg,NoShip
155,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_743.jpg,NoShip
156,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_186.jpg,NoShip
157,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1583.jpg,NoShip
158,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_838.jpg,NoShip
159,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1597.jpg,NoShip
160,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_88.jpg,NoShip
161,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_810.jpg,NoShip
162,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_145.jpg,NoShip
163,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_77.jpg,NoShip
164,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_623.jpg,NoShip
165,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_637.jpg,NoShip
166,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_63.jpg,NoShip
167,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_151.jpg,NoShip
168,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_179.jpg,NoShip
169,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1568.jpg,NoShip
170,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1742.jpg,NoShip
171,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1756.jpg,NoShip
172,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_435.jpg,NoShip
173,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1757.jpg,NoShip
174,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1743.jpg,NoShip
175,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1569.jpg,NoShip
176,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_178.jpg,NoShip
177,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_62.jpg,NoShip
178,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_636.jpg,NoShip
179,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_150.jpg,NoShip
180,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_144.jpg,NoShip
181,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_622.jpg,NoShip
182,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_76.jpg,NoShip
183,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_811.jpg,NoShip
184,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_89.jpg,NoShip
185,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_193.jpg,NoShip
186,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_187.jpg,NoShip
187,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_839.jpg,NoShip
188,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1582.jpg,NoShip
189,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_742.jpg,NoShip
190,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_965.jpg,NoShip
191,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_971.jpg,NoShip
192,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_959.jpg,NoShip
193,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_226.jpg,NoShip
194,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1623.jpg,NoShip
195,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1637.jpg,NoShip
196,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_232.jpg,NoShip
197,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1877.jpg,NoShip
198,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1863.jpg,NoShip
199,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1693.jpg,NoShip
200,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_296.jpg,NoShip
201,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1687.jpg,NoShip
202,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1678.jpg,NoShip
203,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1888.jpg,NoShip
204,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1650.jpg,NoShip
205,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_241.jpg,NoShip
206,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1644.jpg,NoShip
207,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_916.jpg,NoShip
208,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1491.jpg,NoShip
209,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1485.jpg,NoShip
210,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_719.jpg,NoShip
211,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_731.jpg,NoShip
212,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_725.jpg,NoShip
213,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1320.jpg,NoShip
214,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_862.jpg,NoShip
215,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_876.jpg,NoShip
216,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_686.jpg,NoShip
217,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_692.jpg,NoShip
218,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_679.jpg,NoShip
219,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_39.jpg,NoShip
220,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_123.jpg,NoShip
221,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_645.jpg,NoShip
222,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_651.jpg,NoShip
223,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_889.jpg,NoShip
224,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_137.jpg,NoShip
225,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1903.jpg,NoShip
226,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1081.jpg,NoShip
227,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1042.jpg,NoShip
228,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1056.jpg,NoShip
229,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1730.jpg,NoShip
230,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1057.jpg,NoShip
231,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1731.jpg,NoShip
232,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1043.jpg,NoShip
233,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1080.jpg,NoShip
234,/Users/constantinosazas/CV_ML_Assignment/interview_datasets/Sentinel2_partial/NoShip/id_1902.jpg,NoShip
